time,PROTON_BULK_SPEED_km/s,PROTON_BULK_SPEED_km/s.1,UNCERTAINTY_IN_VP_km/s,P+_WPERP_NONLIN_km/s,P+_WPERP_NONLIN_km/s.1,SIGMA_P+_WPERP_NONLIN_km/s,P+_WPAR_NONLIN_km/s,P+_WPAR_NONLIN_km/s.1,SIGMA_P+_WPAR_NONLIN_km/s,P+_DENSITY_cm^{-3},P+_DENSITY_cm^{-3}.1,SIGMA_P+_DENSITY_cm^{-3},ALPHA_BULK_SPEED_km/s,ALPHA_BULK_SPEED_km/s.1,UNCERTAINTY_IN_VA_km/s,HE++_WPERP_NONLIN_km/s,HE++_WPERP_NONLIN_km/s.1,SIGMA_HE++_WPERP_NONLIN_km/s,HE++_WPAR_NONLIN_km/s,HE++_WPAR_NONLIN_km/s.1,SIGMA_HE++_WPAR_NONLIN_km/s,HE++_DENSITY_NONLIN_cm^{-3},HE++_DENSITY_NONLIN_cm^{-3}.1
1601120302.0,531.842,531.842,5.31842,64.3378,64.3378,1.0,67.8603,67.8603,1.0,5.44847,5.44847,0.0272424,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601120398.0,528.912,528.912,5.28912,65.8706,65.8706,1.0,51.1941,51.1941,1.0,4.78102,4.78102,0.0239051,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601120498.0,538.832,538.832,45.9786,66.4706,66.4706,15.6833,81.308,81.308,16.9874,4.76006,4.76006,0.0525101,536.843,536.843,62.1577,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.14097,0.14097
1601120598.0,518.343,518.343,88.7781,65.2658,65.2658,17.104,23.8025,23.8025,7.5147,2.80037,2.80037,0.0498214,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601120698.0,533.02,533.02,5.3302,64.9941,64.9941,1.0,57.2547,57.2547,1.0,4.64215,4.64215,0.0232107,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601120798.0,525.025,525.025,85.6637,69.3745,69.3745,14.9305,32.7246,32.7246,7.26551,3.71152,3.71152,0.103928,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601120899.0,531.527,531.527,31.577,69.8113,69.8113,8.15262,47.0764,47.0764,6.35288,5.03722,5.03722,0.0341134,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601120999.0,527.94,527.94,35.9401,70.1222,70.1222,9.00916,45.521,45.521,7.89907,4.91396,4.91396,0.042613,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601121099.0,543.8,543.8,37.4179,68.9692,68.9692,8.29589,44.837,44.837,14.3495,5.01348,5.01348,0.0435222,543.899,543.899,328.948,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.100928,0.100928
1601121199.0,539.523,539.523,34.8478,67.0472,67.0472,6.82301,47.5912,47.5912,12.4049,4.86713,4.86713,0.0331078,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601121299.0,550.535,550.535,36.5416,65.7998,65.7998,8.35867,49.3947,49.3947,20.0738,4.76004,4.76004,0.0514949,550.63,550.63,312.353,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.100472,0.100472
1601121399.0,543.458,543.458,40.5886,64.8585,64.8585,7.94714,41.3985,41.3985,15.8839,4.69742,4.69742,0.0421897,543.152,543.152,228.724,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0958174,0.0958174
1601121499.0,538.685,538.685,5.38685,64.4407,64.4407,1.0,45.0859,45.0859,1.0,4.60906,4.60906,0.0230453,538.85,538.85,238.086,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.118634,0.118634
1601121599.0,537.347,537.347,5.37347,68.6416,68.6416,1.0,43.7172,43.7172,1.0,4.52984,4.52984,0.0226492,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601121699.0,539.136,539.136,5.39136,69.229,69.229,1.0,49.5421,49.5421,1.0,4.95559,4.95559,0.024778,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601121799.0,539.227,539.227,5.39227,66.6013,66.6013,1.0,46.0535,46.0535,1.0,4.63373,4.63373,0.0231687,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601121899.0,564.427,564.427,38.2735,78.6169,78.6169,8.03664,79.2028,79.2028,33.7819,6.38728,6.38728,0.0444402,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601121999.0,549.726,549.726,37.6535,64.6686,64.6686,8.42937,62.296,62.296,20.0541,4.78163,4.78163,0.0460803,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601122099.0,548.955,548.955,35.8142,65.1696,65.1696,8.00988,69.9018,69.9018,15.6999,4.95937,4.95937,0.0442145,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601122199.0,544.82,544.82,37.5347,69.119,69.119,8.97474,61.9465,61.9465,21.1428,5.18418,5.18418,0.0538193,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601122299.0,579.953,579.953,36.3694,64.0098,64.0098,5.42536,99999.9,99999.9,99999.9,6.79492,6.79492,0.0664389,577.916,577.916,214.151,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0755984,0.0755984
1601122399.0,577.234,577.234,32.2027,58.2914,58.2914,4.86598,99999.9,99999.9,99999.9,5.93998,5.93998,0.0481262,580.147,580.147,298.919,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0961638,0.0961638
1601122499.0,561.594,561.594,40.0465,62.0395,62.0395,9.50228,73.2417,73.2417,17.2005,4.93785,4.93785,0.0417087,564.972,564.972,173.866,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.122514,0.122514
1601122599.0,542.435,542.435,42.9641,60.4321,60.4321,14.4912,86.6656,86.6656,18.4905,4.62082,4.62082,0.0455163,541.189,541.189,80.0559,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.136077,0.136077
1601122699.0,531.519,531.519,47.1192,71.734,71.734,18.4736,73.5508,73.5508,15.4545,4.89655,4.89655,0.0552865,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601122799.0,545.944,545.944,40.4975,73.4401,73.4401,11.0902,76.5916,76.5916,22.9826,4.81451,4.81451,0.0455665,543.38,543.38,182.779,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.148137,0.148137
1601122899.0,561.406,561.406,44.8142,67.6435,67.6435,7.24353,76.9206,76.9206,29.2873,4.60774,4.60774,0.0295755,547.977,547.977,209.403,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.118066,0.118066
1601122999.0,570.251,570.251,42.931,73.5575,73.5575,7.61545,63.2398,63.2398,37.9725,5.0334,5.0334,0.0320184,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601123099.0,575.646,575.646,45.4028,62.9673,62.9673,6.24849,92.335,92.335,60.2971,4.33493,4.33493,0.0276693,575.063,575.063,315.919,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.119461,0.119461
1601123199.0,573.14,573.14,46.6122,68.8663,68.8663,6.50176,93.4616,93.4616,50.8272,5.10083,5.10083,0.039232,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601123299.0,572.11,572.11,47.8601,69.4719,69.4719,9.85331,99999.9,99999.9,99999.9,4.8032,4.8032,0.0534594,570.043,570.043,248.717,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.165954,0.165954
1601123399.0,561.899,561.899,43.6707,67.62,67.62,6.84273,67.4203,67.4203,28.4646,4.75037,4.75037,0.0332439,559.088,559.088,305.746,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.128625,0.128625
1601123499.0,572.92,572.92,42.3428,76.0437,76.0437,7.04494,82.0372,82.0372,37.8091,5.75785,5.75785,0.0389712,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601123599.0,543.059,543.059,36.1009,70.8744,70.8744,9.21394,72.8434,72.8434,16.2641,5.11558,5.11558,0.0351574,540.972,540.972,71.6805,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.149373,0.149373
1601123699.0,536.954,536.954,37.4313,71.4354,71.4354,10.0376,67.7604,67.7604,12.2985,5.14875,5.14875,0.0358419,535.944,535.944,72.7738,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.145289,0.145289
1601123799.0,544.619,544.619,38.4157,74.4804,74.4804,9.50982,63.6254,63.6254,17.5633,5.40843,5.40843,0.0349282,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601123899.0,543.951,543.951,39.481,72.0943,72.0943,9.93583,65.2204,65.2204,16.9541,5.13097,5.13097,0.0350278,533.329,533.329,183.554,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.135272,0.135272
1601123999.0,536.062,536.062,36.763,72.4143,72.4143,11.3712,57.5116,57.5116,13.3428,5.14337,5.14337,0.0541216,537.216,537.216,150.898,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.153928,0.153928
1601124099.0,541.333,541.333,42.7511,68.1707,68.1707,12.4939,65.5071,65.5071,17.2429,4.94802,4.94802,0.0517996,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601124199.0,533.181,533.181,37.4895,73.2674,73.2674,10.8566,60.8677,60.8677,11.5897,4.94813,4.94813,0.0333807,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601124299.0,544.08,544.08,40.4892,67.1461,67.1461,11.7774,64.7248,64.7248,16.2354,4.97728,4.97728,0.0516365,544.053,544.053,65.5159,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.149514,0.149514
1601124399.0,556.707,556.707,47.9169,81.0511,81.0511,9.754,82.7955,82.7955,18.5509,7.07479,7.07479,0.0563484,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601124499.0,568.076,568.076,48.0614,69.9157,69.9157,6.77793,85.2439,85.2439,29.9692,6.33109,6.33109,0.0581912,565.733,565.733,252.61,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.196561,0.196561
1601124599.0,583.152,583.152,44.3105,72.1181,72.1181,8.65961,99999.9,99999.9,99999.9,6.65789,6.65789,0.0517661,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601124699.0,569.815,569.815,41.5919,69.1482,69.1482,7.06421,83.3719,83.3719,19.0144,6.25445,6.25445,0.0499991,556.639,556.639,148.498,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.179997,0.179997
1601124799.0,558.536,558.536,48.1452,67.5072,67.5072,12.0169,77.6194,77.6194,12.9112,5.79161,5.79161,0.055853,542.247,542.247,67.5148,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.167339,0.167339
1601124899.0,553.406,553.406,47.1802,74.2762,74.2762,14.0572,76.5352,76.5352,14.3917,6.08887,6.08887,0.0667601,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601124999.0,558.242,558.242,52.956,70.47,70.47,14.7605,79.4082,79.4082,12.1008,6.50447,6.50447,0.0611442,553.03,553.03,157.762,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.148268,0.148268
1601125096.0,550.933,550.933,40.5022,72.5843,72.5843,16.0356,77.3941,77.3941,9.26651,6.54606,6.54606,0.0484411,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601125196.0,548.313,548.313,39.6357,72.4525,72.4525,26.5074,74.1823,74.1823,8.95239,6.45782,6.45782,0.0596971,549.045,549.045,149.809,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.1817,0.1817
1601125296.0,544.409,544.409,40.3769,99999.9,99999.9,99999.9,76.9843,76.9843,11.5342,6.40431,6.40431,0.0458543,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601125396.0,547.811,547.811,44.0584,86.082,86.082,25.55,77.1465,77.1465,11.037,6.57018,6.57018,0.0764831,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601125496.0,547.182,547.182,41.2425,68.7174,68.7174,13.8278,73.6401,73.6401,10.7985,5.77756,5.77756,0.0434264,538.181,538.181,164.127,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.15671,0.15671
1601125596.0,537.575,537.575,38.7434,73.1935,73.1935,23.2168,71.629,71.629,8.67795,6.08629,6.08629,0.0627405,535.053,535.053,149.845,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.18044,0.18044
1601125696.0,541.516,541.516,37.3109,80.1597,80.1597,20.5647,72.7878,72.7878,7.90618,6.09942,6.09942,0.043924,539.99,539.99,157.598,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.179904,0.179904
1601125796.0,540.215,540.215,39.2689,74.0285,74.0285,24.7448,71.6189,71.6189,9.68107,6.03522,6.03522,0.0565184,539.216,539.216,159.76,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.164787,0.164787
1601125896.0,544.76,544.76,38.5709,76.5932,76.5932,16.088,71.6944,71.6944,11.0644,6.32327,6.32327,0.0495762,532.01,532.01,71.7669,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.156044,0.156044
1601125996.0,542.63,542.63,41.0713,73.776,73.776,16.1522,70.8196,70.8196,8.94152,6.33803,6.33803,0.0569731,526.493,526.493,125.866,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.174467,0.174467
1601126096.0,548.367,548.367,37.3918,74.247,74.247,13.299,72.0952,72.0952,10.8278,6.2461,6.2461,0.0567202,534.126,534.126,64.0754,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.174034,0.174034
1601126197.0,556.557,556.557,37.1841,74.6189,74.6189,9.05974,70.1601,70.1601,18.5469,6.41922,6.41922,0.0473841,546.61,546.61,72.6912,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.150834,0.150834
1601126297.0,558.312,558.312,36.4221,76.0229,76.0229,8.45939,71.5117,71.5117,16.4078,7.00991,7.00991,0.0540914,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601126400.0,566.333,566.333,34.8483,70.7198,70.7198,6.46031,71.0946,71.0946,18.7892,6.74963,6.74963,0.0515856,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601126500.0,552.097,552.097,38.0896,73.4454,73.4454,10.8483,70.8042,70.8042,11.4719,6.23095,6.23095,0.0533871,551.558,551.558,211.072,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.178188,0.178188
1601126600.0,554.591,554.591,39.425,73.5546,73.5546,9.91028,74.3094,74.3094,14.9705,5.97421,5.97421,0.0527789,554.277,554.277,154.564,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.16855,0.16855
1601126700.0,554.113,554.113,39.1421,71.0318,71.0318,10.8048,73.8593,73.8593,13.1793,5.72488,5.72488,0.0498315,554.37,554.37,156.141,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.164442,0.164442
1601126800.0,565.24,565.24,37.7832,67.6273,67.6273,8.28905,75.4093,75.4093,18.1761,5.64646,5.64646,0.0409304,552.054,552.054,70.6977,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.141987,0.141987
1601126900.0,559.839,559.839,42.5211,72.1234,72.1234,9.52647,69.7752,69.7752,16.2725,6.31786,6.31786,0.0602634,547.454,547.454,61.8548,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.140077,0.140077
1601127000.0,554.945,554.945,39.1012,69.303,69.303,9.38477,74.4807,74.4807,17.2199,5.79858,5.79858,0.0456244,539.038,539.038,68.5698,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.155466,0.155466
1601127097.0,556.566,556.566,37.3436,72.1625,72.1625,8.99847,74.6331,74.6331,22.6883,6.06275,6.06275,0.0581425,555.994,555.994,150.371,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.173434,0.173434
1601127197.0,565.385,565.385,35.7826,72.6805,72.6805,7.67601,71.7502,71.7502,26.3489,6.27056,6.27056,0.0457119,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601127297.0,554.17,554.17,37.1145,69.6813,69.6813,8.95894,76.8298,76.8298,19.4247,6.42269,6.42269,0.0531253,539.38,539.38,72.8654,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.147218,0.147218
1601127397.0,559.421,559.421,35.0801,71.6633,71.6633,7.78533,72.0168,72.0168,22.7401,6.68687,6.68687,0.0518035,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601127497.0,543.889,543.889,39.126,75.8403,75.8403,13.5282,78.8701,78.8701,13.5479,7.10462,7.10462,0.0635242,543.858,543.858,220.549,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.204267,0.204267
1601127597.0,547.395,547.395,36.4172,72.4706,72.4706,9.28916,75.4531,75.4531,16.6949,6.88533,6.88533,0.0551532,540.744,540.744,71.9754,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.149882,0.149882
1601127697.0,551.197,551.197,36.7188,72.2019,72.2019,10.7423,72.4988,72.4988,13.7624,6.54392,6.54392,0.0518629,541.639,541.639,160.833,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.160036,0.160036
1601127797.0,559.739,559.739,32.0896,67.7818,67.7818,7.9717,68.8694,68.8694,13.0081,6.73739,6.73739,0.0503189,572.826,572.826,382.614,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.118399,0.118399
1601127897.0,539.153,539.153,42.8117,68.6337,68.6337,11.2952,64.8944,64.8944,10.864,6.08522,6.08522,0.068185,537.812,537.812,107.411,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.192268,0.192268
1601127997.0,553.549,553.549,38.131,74.0572,74.0572,8.62645,65.8358,65.8358,15.3155,6.45289,6.45289,0.066399,552.58,552.58,224.682,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.189213,0.189213
1601128097.0,546.737,546.737,38.2982,71.8341,71.8341,11.271,66.3763,66.3763,14.8735,5.79065,5.79065,0.0705973,546.843,546.843,145.815,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.177234,0.177234
1601128197.0,545.335,545.335,39.5214,71.1404,71.1404,12.6752,65.6193,65.6193,12.6404,5.62635,5.62635,0.0601893,547.374,547.374,132.931,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.183555,0.183555
1601128297.0,549.27,549.27,39.6781,73.0498,73.0498,9.89698,65.3406,65.3406,17.4341,5.50744,5.50744,0.0537158,549.072,549.072,159.259,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.162257,0.162257
1601128397.0,557.447,557.447,40.407,73.8397,73.8397,8.91663,73.4045,73.4045,22.7576,5.73101,5.73101,0.0388979,571.19,571.19,352.139,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.109713,0.109713
1601128497.0,553.185,553.185,35.9238,71.1862,71.1862,7.95783,63.8919,63.8919,19.0614,5.92973,5.92973,0.0491206,553.182,553.182,219.917,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.172688,0.172688
1601128597.0,549.655,549.655,38.6461,67.3005,67.3005,9.13698,65.7335,65.7335,20.7299,5.41676,5.41676,0.0596632,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601128697.0,552.264,552.264,37.3908,70.6329,70.6329,7.59734,69.7206,69.7206,21.801,6.04326,6.04326,0.0472481,535.943,535.943,68.3707,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.151065,0.151065
1601128797.0,559.497,559.497,47.6435,67.6895,67.6895,8.54836,54.7456,54.7456,24.3904,5.10665,5.10665,0.0476585,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601128897.0,546.238,546.238,40.6641,60.483,60.483,8.52792,66.3699,66.3699,13.9798,4.85654,4.85654,0.0521667,546.716,546.716,52.2767,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.176555,0.176555
1601128997.0,561.341,561.341,36.2764,70.0295,70.0295,6.11835,72.4319,72.4319,38.9682,6.05473,6.05473,0.0460506,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601129097.0,547.883,547.883,41.0553,68.9344,68.9344,9.70981,73.0859,73.0859,29.5447,4.77886,4.77886,0.056996,547.877,547.877,62.3701,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.162205,0.162205
1601129197.0,550.283,550.283,40.8876,65.3389,65.3389,9.29043,75.0556,75.0556,14.2128,5.35284,5.35284,0.0407524,549.813,549.813,65.4985,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.152655,0.152655
1601129297.0,562.535,562.535,9.9653,72.2693,72.2693,4.80935,84.6747,84.6747,1.95653,7.34113,7.34113,0.0367057,586.46,586.46,76.4605,60.4232,60.4232,34.699,75.0613,75.0613,14.3385,0.133604,0.133604
1601129397.0,565.952,565.952,38.204,61.8584,61.8584,8.93616,83.8698,83.8698,14.3813,6.30332,6.30332,0.0449992,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601129497.0,584.685,584.685,40.6389,71.817,71.817,6.86588,87.4545,87.4545,17.8094,7.34833,7.34833,0.0600221,590.905,590.905,169.203,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.16512,0.16512
1601129597.0,587.953,587.953,36.7601,62.6843,62.6843,5.40735,63.3487,63.3487,36.6896,6.98783,6.98783,0.0704605,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1601129697.0,580.64,580.64,39.25,65.2819,65.2819,5.1711,68.6848,68.6848,38.6322,6.59205,6.59205,0.0623817,585.468,585.468,287.237,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.163923,0.163923
1601129794.0,583.254,583.254,35.6785,63.8916,63.8916,4.88889,77.0818,77.0818,22.8362,6.37971,6.37971,0.046373,584.552,584.552,316.935,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.189121,0.189121
1601129894.0,576.811,576.811,35.9021,64.5333,64.5333,5.6521,77.5522,77.5522,14.7698,6.4276,6.4276,0.0463842,596.998,596.998,360.665,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.167618,0.167618
1601129994.0,586.199,586.199,36.2687,69.0816,69.0816,5.52003,80.3108,80.3108,20.7457,7.31679,7.31679,0.0581803,589.883,589.883,367.5,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.177591,0.177591
1601130094.0,575.916,575.916,36.0197,63.8953,63.8953,5.92367,74.4959,74.4959,17.3556,6.2067,6.2067,0.044466,566.132,566.132,368.251,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.178464,0.178464
1601130194.0,576.667,576.667,32.0684,64.9349,64.9349,4.92858,71.184,71.184,45.3391,6.46886,6.46886,0.0475502,573.341,573.341,314.966,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.165823,0.165823
1601130294.0,580.996,580.996,34.7579,63.6341,63.6341,4.84114,80.5642,80.5642,46.6816,7.10339,7.10339,0.0570134,567.052,567.052,359.098,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.21197,0.21197
1601130394.0,583.161,583.161,8.34019,62.3032,62.3032,1.0,81.6651,81.6651,13.2088,6.73562,6.73562,0.0336781,574.258,574.258,67.9219,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.201208,0.201208
1601130494.0,578.735,578.735,18.8889,62.6315,62.6315,2.4461,80.668,80.668,29.19,7.15375,7.15375,0.0382168,578.049,578.049,143.853,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.176342,0.176342
1601130594.0,587.542,587.542,33.4403,63.4944,63.4944,4.5326,68.1236,68.1236,28.166,7.28802,7.28802,0.0594175,580.431,580.431,281.926,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.175854,0.175854
1601130694.0,586.402,586.402,38.4611,63.4698,63.4698,5.1496,68.3783,68.3783,37.2363,7.31676,7.31676,0.0767396,577.143,577.143,269.063,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.168947,0.168947
1601130794.0,586.411,586.411,33.8797,63.4412,63.4412,4.67504,65.3377,65.3377,29.216,7.18801,7.18801,0.0586925,571.401,571.401,389.166,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.187154,0.187154
1601130894.0,589.237,589.237,33.162,61.623,61.623,4.43344,63.9623,63.9623,16.6637,6.80375,6.80375,0.0530564,573.906,573.906,288.007,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.162293,0.162293
1601130994.0,579.704,579.704,33.4954,56.5882,56.5882,4.10512,75.8368,75.8368,24.3873,6.0067,6.0067,0.0450956,570.203,570.203,114.419,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.172186,0.172186
1601131094.0,583.026,583.026,32.2309,57.7675,57.7675,5.47842,99999.9,99999.9,99999.9,6.38469,6.38469,0.0483407,577.866,577.866,187.888,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.171718,0.171718
1601131194.0,578.41,578.41,31.9645,56.177,56.177,4.07198,70.8694,70.8694,14.4279,6.10904,6.10904,0.0441934,586.617,586.617,352.994,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.156105,0.156105
1601131294.0,578.074,578.074,32.4536,61.352,61.352,4.68241,76.4388,76.4388,16.0422,6.72165,6.72165,0.0508582,592.416,592.416,244.984,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.141456,0.141456
1601131394.0,581.017,581.017,31.115,57.39,57.39,4.09255,68.5032,68.5032,12.6275,6.56422,6.56422,0.0498327,597.372,597.372,222.031,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.136687,0.136687
1601131495.0,580.276,580.276,32.0388,62.9743,62.9743,5.64168,72.4305,72.4305,13.9657,6.49747,6.49747,0.0482585,579.326,579.326,401.301,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.170979,0.170979
1601131595.0,583.337,583.337,40.9564,64.2851,64.2851,6.80208,81.0524,81.0524,14.8159,6.58793,6.58793,0.0609263,592.205,592.205,341.43,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.166592,0.166592
